N,P,K,pH,temperature,rainfall,crop
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
131.2,46.0,219.0,7.3125,24.125,74.5,wheat
205.0,53.0,287.0,7.0,23.65,137.5,sugercane
195.0,53.0,280.0,6.8,22.35,135.0,sugercane
40.0,4.5,21.0,6.1,17.125,51.875,pulses
133.75,25.75,100.0,6.0,30.625,53.5,grapes
130.0,25.0,100.0,6.0,28.5,52.25,grapes
130.0,24.4625,100.0,6.0,30.0,58.075,grapes
128.0,44.85,219.0,7.15,23.5,74.5,wheat
124.8,47.15,224.475,7.15,23.5,72.95,wheat
200.0,53.0,273.0,7.0,24.15,137.5,sugercane
103.75,54.0,217.125,6.5,30.0,20.5,oilcrop
41.25,4.5,21.3,6.1,17.5,48.125,pulses
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
130.0,25.75,100.0,6.0,30.625,53.5,grapes
101.25,54.0,207.5,6.5,30.0,20.5,oilcrop
130.0,25.4625,100.0,6.0,29.375,56.5,grapes
191.0,89.0,235.0,7.0,23.175,80.0,maize
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
96.25,54.0,207.5,6.3625,29.125,20.0,oilcrop
40.0,4.5,21.3,6.1,17.125,51.875,pulses
205.0,53.0,280.0,7.050000000000001,22.35,140.0,sugercane
191.0,89.0,235.0,6.8125,22.5,80.0,maize
80.0,41.0,40.0,7.0,29.125,41.0,jowar
80.0,40.0,40.0,7.0,28.46875,40.0,jowar
100.0,54.0,207.5,6.175,30.0,20.0,oilcrop
126.25,25.0,102.0,6.0,30.0,55.0,grapes
200.0,53.0,273.0,7.15,23.65,137.5,sugercane
126.25,24.25,100.0,6.0,30.0,56.5,grapes
191.0,89.0,229.125,7.0,21.825,80.0,maize
130.0,24.25,100.0,6.0,30.625,53.5,grapes
191.0,89.0,235.0,6.8125,22.5,78.5,maize
130.0,24.25,100.0,6.0,30.625,53.5,grapes
96.25,56.25,207.5,6.5,29.125,20.0,oilcrop
80.0,38.05,39.0,7.1375,29.125,40.0,jowar
124.8,47.15,224.475,7.15,23.5,72.95,wheat
101.25,54.0,207.5,6.5,30.0,19.025,oilcrop
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
130.0,25.75,100.0,6.0,28.5,53.5,grapes
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
130.0,24.5,100.0,6.0,29.375,53.5,grapes
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
80.0,40.0,42.05,6.7875,28.5,41.0,jowar
191.0,89.0,235.0,7.0,23.175,80.0,maize
128.0,48.3,219.0,6.9875,23.5,72.95,wheat
191.0,89.0,240.875,7.0,21.825,77.5,maize
133.75,24.5,100.0,5.8375,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,40.0,7.0,27.28125,40.0,jowar
80.0,38.05,40.0,7.1375,29.125,40.0,jowar
191.0,89.0,235.0,6.8125,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.125,51.875,pulses
191.0,86.775,240.875,7.0,22.5,80.0,maize
128.0,44.85,219.0,6.7925,23.5,74.5,wheat
130.0,25.5,100.0,6.0,29.375,53.5,grapes
128.0,44.85,213.525,7.15,23.5,74.5,wheat
133.75,25.0,100.0,5.991875,30.0,55.0,grapes
200.0,53.0,280.0,6.8,22.35,135.0,sugercane
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
103.75,54.0,207.5,6.5,30.0,20.5,oilcrop
103.75,54.0,207.5,6.6375,30.875,20.0,oilcrop
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
80.0,41.0,40.0,7.0,29.125,39.0,jowar
130.0,24.25,100.0,6.0,30.625,53.5,grapes
195.0,53.0,287.0,7.2,22.35,141.875,sugercane
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
128.0,44.85,224.475,7.15,23.5,74.5,wheat
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
96.25,54.0,208.25,6.5,29.125,20.0,oilcrop
128.0,44.85,213.525,7.15,23.5,74.5,wheat
40.0,4.5,21.3,6.1,17.125,51.875,pulses
100.0,54.0,206.75,6.5,30.0,20.5,oilcrop
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
130.0,24.25,100.0,5.8375,30.625,53.5,grapes
100.0,54.0,217.125,6.6875,30.0,20.0,oilcrop
80.0,39.95,40.0,7.0,29.125,40.0,jowar
100.0,56.25,207.5,6.5,30.0,19.5,oilcrop
80.0,40.0,42.05,7.0,28.5,41.0,jowar
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
128.0,44.85,219.0,7.15,23.5,72.95,wheat
195.775,89.0,235.0,7.1875,22.5,80.0,maize
128.0,47.15,219.0,6.9875,24.125,76.05,wheat
131.0,25.0,100.0,6.1625,30.625,55.0,grapes
128.0,43.7575,219.0,7.15,23.5,74.5,wheat
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.875,48.125,pulses
200.0,54.325,287.0,7.15,22.9675,137.5,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
191.0,89.0,240.875,7.1875,21.825,78.5,maize
191.0,89.0,247.04375,7.0,23.175,80.0,maize
191.0,89.0,235.0,7.0,22.5,80.0,maize
100.0,54.0,207.5,6.3625,30.0,19.5,oilcrop
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
80.0,38.05,40.0,6.8625,29.125,40.0,jowar
103.75,54.0,207.5,6.3625,29.125,20.0,oilcrop
103.75,54.0,207.5,6.5,29.125,20.0,oilcrop
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.875,51.875,pulses
80.0,40.0,39.0,7.0,28.5,40.0,jowar
191.0,89.0,229.125,7.0,22.5,80.0,maize
191.0,89.0,229.125,7.0,22.5,80.0,maize
133.75,25.0,100.0,5.699999999999999,30.0,55.0,grapes
124.8,47.15,219.0,7.5075,23.5,74.5,wheat
80.0,40.0,42.05,7.0,28.5,41.0,jowar
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
96.25,54.0,207.5,6.3625,29.125,20.0,oilcrop
40.0,4.55,21.0,6.1,17.875,51.875,pulses
80.0,38.05,40.0,6.8625,29.125,40.0,jowar
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
80.0,40.0,42.05,7.1375,28.5,41.0,jowar
80.0,40.0,38.9525,7.0,29.3,41.0,jowar
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
40.0,4.5,21.3,6.1,17.125,51.875,pulses
78.0,40.0,41.0,7.0,28.5,39.0,jowar
80.0,40.0,40.0,7.0,27.875,40.0,jowar
40.0,4.5,21.0,5.9825,17.0,48.125,pulses
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
200.0,53.0,287.0,6.8,22.35,140.0,sugercane
103.75,54.0,217.125,6.5,30.0,19.5,oilcrop
103.75,54.0,207.5,6.6375,30.0,20.0,oilcrop
128.0,44.85,219.0,6.9875,23.5,74.5,wheat
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
78.0,40.0,38.9525,7.0,28.5,40.0,jowar
40.0,4.5,21.0,6.1,17.5,48.125,pulses
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,44.85,219.0,7.15,22.95,74.5,wheat
80.0,39.95,40.0,7.0,29.125,41.0,jowar
126.25,24.25,100.0,6.0,30.625,53.5,grapes
130.0,26.5375,103.0,6.0,30.0,56.5,grapes
191.0,86.775,235.0,7.0,22.5,80.0,maize
191.0,89.0,235.0,7.1875,22.5,80.0,maize
191.0,86.775,235.0,7.0,22.95,80.0,maize
200.0,53.0,280.0,7.2,23.65,141.875,sugercane
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
95.0,54.0,207.5,6.5,30.25,20.0,oilcrop
191.0,91.225,234.70625,7.0,23.175,80.0,maize
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
97.5,54.0,207.5,6.5,29.95625,20.0,oilcrop
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
126.25,24.25,102.0,6.0,30.0,56.5,grapes
133.75,24.25,100.0,6.0,30.0,56.5,grapes
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
80.0,41.0,40.0,7.0,29.125,39.0,jowar
130.0,25.75,100.0,6.0,30.625,53.5,grapes
100.0,56.25,207.5,6.5,30.0,19.5,oilcrop
78.0,41.0,40.0,7.0,27.875,40.0,jowar
40.0,4.5,20.7,6.1,17.625,51.875,pulses
41.25,4.5,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.1,17.0,49.90625,pulses
40.0,4.5,21.3,6.1,17.125,51.875,pulses
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.5,48.125,pulses
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
78.0,40.0,39.95,7.0,27.7,41.0,jowar
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
200.0,53.0,287.0,6.8,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.875,48.125,pulses
126.25,25.0,103.0,6.0,30.0,55.0,grapes
131.0,25.0,100.0,6.1625,29.375,55.0,grapes
78.0,40.0,39.0,7.0,27.875,40.0,jowar
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
131.2,47.15,224.475,7.3125,22.875,74.5,wheat
205.0,53.0,280.0,7.2,22.35,135.0,sugercane
40.75,4.5,21.0,6.1,17.125,48.125,pulses
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
80.0,41.0,41.0,7.0,28.5,39.0,jowar
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
205.0,53.0,280.0,7.2,22.85,140.0,sugercane
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
128.0,48.3,219.0,6.7925,23.5,72.95,wheat
78.0,40.0,39.0,7.0,28.5,40.0,jowar
40.0,4.5,21.0,6.1,17.5,51.875,pulses
40.0,4.45,21.0,6.1,17.875,51.875,pulses
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
191.0,89.0,240.875,7.0,21.825,81.5,maize
130.0,25.0,100.0,6.0,30.25,53.5,grapes
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
126.25,24.25,100.0,6.0,30.0,56.5,grapes
200.0,53.0,280.0,6.85,23.65,137.5,sugercane
40.0,4.5,21.0,6.1,17.0,48.125,pulses
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,40.95,7.0,27.7,41.0,jowar
130.0,24.4625,100.0,6.0,30.0,54.925,grapes
191.0,89.0,229.125,7.0,21.825,80.0,maize
80.0,40.0,39.0,7.1375,27.875,40.0,jowar
80.0,40.0,39.95,7.0,27.7,41.0,jowar
41.25,4.5,21.0,6.1,17.5,48.125,pulses
100.0,54.0,197.875,6.3125,30.0,20.0,oilcrop
78.0,40.0,39.95,7.0,29.3,41.0,jowar
40.0,4.5,21.0,6.1,17.875,48.125,pulses
128.0,44.85,219.0,7.15,23.5,74.5,wheat
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
195.775,89.0,240.875,7.0,23.175,80.0,maize
130.0,25.75,98.0,6.0,30.625,53.5,grapes
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
80.0,40.0,42.05,7.0,28.5,41.0,jowar
205.0,53.0,280.0,7.2,21.85,140.0,sugercane
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
103.75,54.0,207.5,6.6375,30.0,20.0,oilcrop
191.0,89.0,229.125,7.0,22.5,80.0,maize
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,41.0,40.0,7.0,28.325,41.0,jowar
40.0,4.5,21.75,6.1,17.875,48.125,pulses
130.0,25.4625,100.0,6.0,30.0,56.5,grapes
191.0,89.0,235.0,7.1875,22.5,80.0,maize
191.0,89.0,235.0,7.0,23.88375,80.0,maize
80.0,41.0,39.95,7.0,28.5,41.0,jowar
130.0,24.5,100.0,6.1625,29.375,53.5,grapes
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
200.0,55.71625,273.0,7.0,22.35,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,21.0,6.2875,17.0,51.875,pulses
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
40.0,4.5,21.0,6.1,16.625,48.125,pulses
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
131.2,47.15,219.0,7.3125,22.875,74.5,wheat
126.25,24.25,100.0,6.0,30.0,56.5,grapes
191.0,91.225,235.0,7.0,22.5,80.0,maize
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
100.0,54.0,197.875,6.6875,30.0,20.0,oilcrop
40.0,4.5,21.75,6.1,17.875,48.125,pulses
186.225,89.0,229.125,7.0,23.175,80.0,maize
80.0,41.0,40.0,7.0,29.78125,39.0,jowar
40.0,4.5,21.0,6.1,17.875,51.875,pulses
195.775,89.0,240.875,7.0,21.825,80.0,maize
191.0,86.775,240.875,7.0,22.5,80.0,maize
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
40.0,4.45,21.0,6.1,17.875,48.125,pulses
40.0,4.5,21.0,6.1,17.0,48.75,pulses
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
200.0,53.0,280.0,7.15,23.65,137.5,sugercane
80.0,38.05,40.0,7.1375,29.125,40.0,jowar
103.75,54.0,207.5,6.3125,30.875,20.0,oilcrop
126.25,24.25,100.0,6.0,30.0,56.5,grapes
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
80.0,40.0,40.0,7.1375,27.875,39.0,jowar
103.75,54.0,217.125,6.5,30.0,20.0,oilcrop
131.2,47.15,219.0,7.3125,22.875,74.5,wheat
186.225,89.0,229.125,7.0,22.5,80.0,maize
95.0,54.0,207.5,6.5,32.41875,20.0,oilcrop
191.0,89.0,240.875,7.0,22.275,80.0,maize
205.0,54.325,273.0,7.0,22.35,137.5,sugercane
130.0,26.5375,100.0,6.0,30.0,56.5,grapes
38.75,4.5,21.3,6.1,17.125,48.125,pulses
130.0,24.25,100.0,5.8375,30.625,53.5,grapes
191.0,89.0,234.70625,7.0,23.175,80.0,maize
40.0,4.5,21.3,6.2875,17.5,51.875,pulses
40.0,4.5,21.0,6.1,17.875,48.125,pulses
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
191.0,89.0,234.70625,7.0,23.175,80.0,maize
191.0,89.0,240.875,7.0,21.825,80.0,maize
131.0,25.0,100.0,6.1625,29.75,55.0,grapes
38.75,4.5,21.0,6.1,17.125,48.125,pulses
200.0,54.325,266.35,7.0,22.35,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,40.0,40.0,6.65,27.875,40.0,jowar
205.0,53.0,280.0,7.2,22.35,140.0,sugercane
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
133.75,25.0,100.0,5.975,30.0,55.0,grapes
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
38.75,4.55,21.0,6.1,17.125,48.125,pulses
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
80.0,41.0,39.95,7.0,28.5,40.0,jowar
123.5,25.0,103.0,6.0,30.0,55.0,grapes
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
40.0,4.5,21.0,6.1,17.5,49.90625,pulses
128.0,44.85,213.525,7.3125,23.5,74.5,wheat
200.0,54.325,287.0,7.0,23.65,137.5,sugercane
95.0,54.0,207.5,6.5,30.25,19.5,oilcrop
100.0,54.0,207.5,6.3625,30.0,20.0,oilcrop
96.25,54.0,207.5,6.3625,28.5,20.0,oilcrop
133.75,24.25,97.0,6.0,30.0,56.5,grapes
130.0,26.5375,100.0,6.0,30.0,57.75,grapes
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
40.0,4.5,21.75,6.1,17.125,48.125,pulses
103.75,54.0,207.5,6.5,30.875,20.0,oilcrop
40.0,4.5,21.3,6.1,17.125,51.875,pulses
195.0,53.0,280.0,7.0,23.65,133.125,sugercane
41.25,4.675,21.0,6.1,17.5,48.125,pulses
126.25,25.0,103.0,6.0,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.0,48.125,pulses
130.0,25.4625,100.0,6.0,30.625,56.5,grapes
191.0,89.0,234.70625,7.0,21.825,80.0,maize
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
205.0,53.0,280.0,7.2,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.125,48.125,pulses
126.25,25.0,96.1,6.0,30.0,55.0,grapes
80.0,40.0,41.0,6.8625,27.875,40.0,jowar
191.0,89.0,229.125,7.0,22.5,80.0,maize
191.0,89.0,235.0,7.0,22.5,80.0,maize
191.0,89.0,235.0,7.1875,22.5,80.0,maize
95.0,54.0,207.5,6.5,30.25,19.5,oilcrop
195.775,89.0,229.125,7.0,22.5,78.5,maize
127.84,47.15,219.0,7.3125,23.5,74.5,wheat
133.75,24.25,100.0,6.0,30.0,56.5,grapes
126.25,24.25,100.0,6.0,30.0,56.5,grapes
80.0,38.9525,40.0,7.0,29.125,40.0,jowar
130.0,25.0,100.0,6.0,30.25,53.5,grapes
205.0,54.325,273.0,7.0,22.35,137.5,sugercane
191.0,89.0,229.125,7.0,23.175,80.0,maize
78.0,39.95,40.0,7.0,29.125,40.0,jowar
40.0,4.5,21.0,6.1,17.625,48.125,pulses
200.0,53.0,280.0,6.65,22.35,135.0,sugercane
100.0,54.0,207.5,6.6875,30.0,20.5,oilcrop
195.0,53.0,280.0,7.2,22.85,141.875,sugercane
191.0,89.0,229.125,6.8375,22.5,80.0,maize
130.0,25.75,100.0,6.0,30.625,53.5,grapes
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
98.75,54.45,207.5,6.5,30.0,19.5,oilcrop
200.0,53.0,287.0,7.0,23.65,133.125,sugercane
40.0,4.5,21.0,6.1,17.875,51.875,pulses
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,20.7,5.734375,17.5,51.875,pulses
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.55,21.0,6.1,17.875,51.875,pulses
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
128.0,44.85,213.525,7.15,23.5,74.5,wheat
133.75,25.0,100.0,5.975,30.0,55.0,grapes
191.0,91.225,240.875,7.0,21.825,81.5,maize
98.75,54.0,207.5,6.5,30.0,19.5,oilcrop
124.8,44.85,219.0,7.15,23.5,74.5,wheat
103.75,54.0,217.125,6.5,29.125,20.0,oilcrop
128.0,43.7,219.0,7.15,23.5,74.5,wheat
200.0,53.0,280.0,6.8,22.35,135.0,sugercane
41.25,4.5,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.1,17.125,48.125,pulses
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
96.25,54.0,207.5,6.5,29.75,20.0,oilcrop
130.0,25.5,97.0,6.0,29.375,53.5,grapes
130.0,25.75,100.0,6.0,30.625,53.5,grapes
40.0,4.5,21.0,5.9125,17.5,51.875,pulses
200.0,51.675,294.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
128.0,47.15,224.475,7.15,23.5,72.95,wheat
80.0,39.95,40.0,7.0,29.125,40.0,jowar
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
205.0,53.0,280.0,7.050000000000001,22.35,140.0,sugercane
200.0,54.325,280.0,7.0,23.65,141.875,sugercane
38.75,4.5,21.0,6.1,17.125,48.125,pulses
128.0,47.15,213.525,7.15,23.5,74.5,wheat
80.0,40.0,39.0,7.0,28.5,40.0,jowar
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
136.5,25.0,100.0,6.1625,30.875,55.0,grapes
191.0,89.0,235.0,7.1875,22.5,80.0,maize
205.0,51.675,273.0,7.0,22.35,137.5,sugercane
103.75,54.0,207.5,6.825,30.0,20.0,oilcrop
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
128.0,44.85,219.0,6.7925,23.5,74.5,wheat
128.0,44.85,213.525,7.15,24.125,74.5,wheat
80.0,40.0,40.0,7.0,28.675,40.0,jowar
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
80.0,40.0,41.0,7.0,28.5,39.0,jowar
191.0,89.0,240.875,7.0,23.625,80.0,maize
191.0,91.225,235.0,7.0,22.5,80.0,maize
191.0,89.0,234.70625,7.1625,23.175,80.0,maize
82.0,40.0,39.0,7.2125,28.5,40.0,jowar
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
40.0,4.5,21.0,6.1,17.0,48.125,pulses
130.0,25.4625,100.0,6.0,30.0,56.5,grapes
40.0,4.5,20.7,5.9125,17.5,51.875,pulses
80.0,40.0,38.9525,7.0,28.5,40.0,jowar
128.0,48.3,219.0,6.9875,23.5,72.95,wheat
128.0,47.15,224.475,7.15,23.5,76.05,wheat
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
126.25,24.25,100.0,6.0,30.0,56.5,grapes
80.0,38.05,40.0,6.8625,29.125,40.0,jowar
131.2,47.15,219.0,7.3125,24.675,74.5,wheat
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
191.0,89.0,229.125,7.0,21.825,80.0,maize
40.0,4.5,21.75,6.1,18.0,48.125,pulses
130.0,25.4625,100.0,6.0,30.875,56.5,grapes
133.75,24.25,100.0,6.0,30.0,56.5,grapes
205.0,51.675,280.0,7.2,22.35,140.0,sugercane
80.0,40.0,39.95,7.0,29.3,41.0,jowar
78.0,40.0,38.9525,7.0,28.5,40.0,jowar
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
124.8,47.15,219.0,6.9875,23.5,76.05,wheat
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
200.0,53.0,273.0,6.8,22.35,142.625,sugercane
191.0,89.0,240.875,7.0,21.825,80.0,maize
130.0,24.5,100.0,6.0,29.96875,53.5,grapes
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
191.0,89.0,235.0,7.0,23.175,80.0,maize
191.0,86.775,235.0,7.0,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.5,51.875,pulses
40.0,4.5,21.0,6.1,17.0,48.125,pulses
191.0,89.0,235.0,7.1875,22.5,80.0,maize
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
130.0,24.25,100.0,6.0,30.625,52.075,grapes
137.6875,25.0,100.0,5.8375,30.0,55.0,grapes
126.25,24.25,100.0,6.0,30.0,56.5,grapes
128.0,44.85,213.525,6.9875,23.5,74.5,wheat
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
191.0,86.775,229.125,7.0,22.5,80.0,maize
130.0,24.5,100.0,6.1625,29.375,53.5,grapes
80.0,39.0,39.95,7.0,28.5,39.0,jowar
97.5,54.0,207.5,6.5,30.0,19.5,oilcrop
40.0,4.5,21.0,6.1,17.875,48.125,pulses
129.8125,25.5,100.0,6.0,30.0,55.0,grapes
191.0,89.0,229.125,7.0,22.5,82.5,maize
191.0,89.0,240.875,6.8125,22.5,80.0,maize
130.0,25.75,100.0,6.0,30.625,54.75,grapes
40.0,4.5,21.0,6.1,17.48125,51.875,pulses
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
78.0,40.0,39.0,7.0,28.5,40.0,jowar
40.0,4.5,21.0,6.217499999999999,17.5,51.875,pulses
40.0,4.5,21.3,6.1,17.5,51.875,pulses
80.0,40.0,42.0,7.0,28.5,39.0,jowar
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,42.0,7.0,28.5,39.0,jowar
40.0,4.5,21.0,6.1,17.0,48.125,pulses
92.6875,54.0,207.5,6.3625,29.125,20.0,oilcrop
96.25,54.0,207.5,6.3625,29.125,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
200.0,53.0,280.0,6.609999999999999,22.35,135.0,sugercane
191.0,86.775,240.875,7.0,23.175,80.0,maize
128.0,44.85,219.0,7.15,23.5,74.5,wheat
41.25,4.5,21.0,6.1,17.5,48.125,pulses
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
130.0,25.0,100.0,6.0,29.33125,53.5,grapes
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
195.0,53.0,280.0,7.0,23.65,133.125,sugercane
82.0,40.0,39.0,7.0,28.5,40.0,jowar
80.0,39.0,40.0,7.1375,27.875,40.0,jowar
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
128.0,44.85,224.475,7.15,23.5,74.5,wheat
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
130.0,24.5,103.0,6.0,29.375,53.5,grapes
80.0,38.05,40.0,7.1375,29.125,40.0,jowar
78.0,40.0,40.0,6.8625,27.875,40.0,jowar
80.0,41.0,40.0,7.1375,27.875,40.0,jowar
80.0,42.0,40.0,7.0,27.875,40.0,jowar
100.0,54.0,207.5,6.6375,30.0,20.5,oilcrop
80.0,39.05,40.0,7.1375,29.125,40.0,jowar
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
200.0,53.0,287.0,7.0,23.65,133.125,sugercane
130.0,25.5,100.0,6.0,29.375,53.5,grapes
200.0,53.0,287.0,7.0,24.3325,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,40.0,39.95,7.0,29.3,41.0,jowar
128.0,44.85,219.0,6.7925,23.5,74.5,wheat
191.0,89.0,240.875,7.0,21.825,77.5,maize
128.0,44.85,219.0,7.15,23.5,74.5,wheat
191.0,86.775,240.875,7.0,22.5,80.0,maize
191.0,89.0,234.70625,7.0,22.5,80.0,maize
191.0,89.0,240.875,6.8375,22.5,80.0,maize
191.0,91.225,235.0,7.0,22.5,80.0,maize
40.0,4.5,20.25,6.1,17.125,51.875,pulses
126.25,24.25,100.0,6.0,30.0,56.5,grapes
200.0,51.675,273.0,6.8,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,17.0,48.125,pulses
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
191.0,89.0,223.25,7.0,22.5,80.0,maize
100.0,54.0,208.25,6.5,30.0,19.5,oilcrop
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,41.0,40.0,7.0,29.925,41.0,jowar
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
80.0,42.05,40.0,7.0,29.125,39.0,jowar
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,46.0,219.0,6.7925,23.5,74.5,wheat
186.225,91.225,235.0,7.0,22.5,80.0,maize
133.75,25.0,100.0,5.8375,29.375,55.0,grapes
133.75,24.25,100.0,6.1375,30.0,56.5,grapes
200.0,53.0,280.0,7.0,23.65,137.28125,sugercane
